scenario,operation,second,latency_ms,ok
postgres,product page,21.570,0.902,true
postgres,order history,21.580,0.418,true
postgres,product page,21.590,1.437,true
postgres,product page,21.600,1.806,true
postgres,order history,21.610,0.804,true
postgres,checkout,21.620,13.336,true
postgres,product page,21.630,0.825,true
postgres,product page,21.640,0.807,true
postgres,product page,21.650,1.674,true
postgres,product page,21.660,3.056,true
postgres,product page,21.670,1.297,true
postgres,product page,21.680,2.544,true
postgres,order history,21.690,0.320,true
postgres,product page,21.700,1.878,true
postgres,product page,21.710,2.451,true
postgres,order history,21.720,0.746,true
postgres,product page,21.730,-0.322,true
postgres,product page,21.740,0.947,true
postgres,product page,21.750,1.562,true
postgres,product page,21.760,1.876,true
postgres,product page,21.770,2.436,true
postgres,product page,21.780,4.328,true
postgres,product page,21.790,15.044,true
postgres,product page,21.800,0.982,true
postgres,product page,21.810,1.477,true
postgres,product page,21.820,2.055,true
postgres,product page,21.830,1.966,true
postgres,product page,21.840,1.518,true
postgres,order history,21.850,1.097,true
postgres,checkout,21.860,15.008,true
postgres,product page,21.870,0.858,true
postgres,product page,21.880,1.344,true
postgres,product page,21.890,1.061,true
postgres,product page,21.900,1.603,true
postgres,product page,21.910,1.313,true
postgres,order history,21.920,-0.248,true
postgres,product page,21.930,0.612,true
postgres,checkout,21.940,14.537,true
postgres,order history,21.950,-0.021,true
postgres,product page,21.960,1.070,true
postgres,product page,21.970,1.082,true
postgres,order history,21.980,0.513,true
postgres,product page,21.990,7.993,true
postgres,product page,22.000,1.423,true
postgres,product page,22.010,0.348,true
postgres,product page,22.020,1.464,true
postgres,product page,22.030,1.001,true
postgres,order history,22.040,0.257,true
postgres,checkout,22.050,14.304,true
postgres,product page,22.060,1.018,true
postgres,product page,22.070,1.318,true
postgres,order history,22.080,0.607,true
postgres,order history,22.090,-0.228,true
postgres,product page,22.100,0.558,true
postgres,order history,22.110,-0.094,true
postgres,order history,22.120,0.254,true
postgres,product page,22.130,1.331,true
postgres,order history,22.140,0.362,true
postgres,product page,22.150,1.957,true
postgres,product page,22.160,1.292,true
postgres,order history,22.170,0.651,true
postgres,product page,22.180,3.002,true
postgres,product page,22.190,1.756,true
postgres,order history,22.200,0.098,true
postgres,product page,22.210,0.835,true
postgres,product page,22.220,4.732,true
postgres,product page,22.230,1.398,true
postgres,product page,22.240,1.379,true
postgres,product page,22.250,1.640,true
postgres,product page,22.260,0.614,true
postgres,product page,22.270,0.220,true
postgres,checkout,22.280,13.993,true
postgres,checkout,22.290,14.580,true
postgres,order history,22.300,0.268,true
postgres,product page,22.310,2.347,true
postgres,order history,22.320,0.408,true
postgres,product page,22.330,1.176,true
postgres,product page,22.340,1.389,true
postgres,checkout,22.350,13.607,true
postgres,product page,22.360,0.648,true
postgres,order history,22.370,-0.028,true
postgres,product page,22.380,1.530,true
postgres,product page,22.390,4.160,true
postgres,product page,22.400,2.588,true
postgres,product page,22.410,0.842,true
postgres,product page,22.420,0.976,true
postgres,product page,22.430,0.708,true
postgres,checkout,22.440,14.408,true
postgres,order history,22.450,0.358,true
postgres,product page,22.460,1.808,true
postgres,product page,22.470,1.579,true
postgres,product page,22.480,2.260,true
postgres,product page,22.490,2.068,true
postgres,product page,22.500,1.390,true
postgres,order history,22.510,1.254,true
postgres,product page,22.520,8.194,true
postgres,order history,22.530,1.203,true
postgres,product page,22.540,12.775,true
postgres,product page,22.550,2.757,true
postgres,product page,22.560,6.755,true
postgres,product page,22.570,2.963,true
postgres,order history,22.580,2.756,true
postgres,checkout,22.590,86.475,true
postgres,product page,22.600,10.326,true
postgres,order history,22.610,10.079,true
postgres,checkout,22.620,56.460,true
postgres,order history,22.630,0.193,true
postgres,product page,22.640,4.100,true
postgres,product page,22.650,4.644,true
postgres,product page,22.660,13.300,true
postgres,checkout,22.670,80.767,true
postgres,product page,22.680,7.496,true
postgres,product page,22.690,3.389,true
postgres,order history,22.700,0.766,true
postgres,product page,22.710,1.997,true
postgres,checkout,22.720,42.530,true
postgres,product page,22.730,4.888,true
postgres,product page,22.740,6.074,true
postgres,product page,22.750,1.739,true
postgres,product page,22.760,37.469,true
postgres,product page,22.770,2.059,true
postgres,product page,22.780,2.204,true
postgres,order history,22.790,1.640,true
postgres,order history,22.800,1.049,true
postgres,product page,22.810,4.415,true
postgres,product page,22.820,1.129,true
postgres,checkout,22.830,17.260,true
postgres,product page,22.840,1.776,true
postgres,product page,22.850,0.098,true
postgres,order history,22.860,0.811,true
postgres,product page,22.870,2.896,true
postgres,product page,22.880,1.432,true
postgres,product page,22.890,2.699,true
postgres,product page,22.900,15.720,true
postgres,product page,22.910,2.321,true
postgres,product page,22.920,1.564,true
postgres,product page,22.930,3.369,true
postgres,product page,22.940,3.340,true
postgres,product page,22.950,2.615,true
postgres,product page,22.960,4.628,true
postgres,product page,22.970,4.275,true
postgres,order history,22.980,0.267,true
postgres,product page,22.990,2.751,true
postgres,product page,23.000,1.964,true
postgres,product page,23.010,2.625,true
postgres,product page,23.020,4.262,true
postgres,product page,23.030,1.743,true
postgres,product page,23.040,1.788,true
postgres,product page,23.050,3.091,true
postgres,product page,23.060,1.069,true
postgres,order history,23.070,0.467,true
postgres,product page,23.080,1.895,true
postgres,product page,23.090,18.507,true
postgres,checkout,23.100,76.260,true
postgres,product page,23.110,13.362,true
postgres,checkout,23.120,78.579,true
postgres,order history,23.130,0.938,true
postgres,checkout,23.140,58.589,true
postgres,product page,23.150,3.546,true
postgres,product page,23.160,4.290,true
postgres,product page,23.170,1.157,true
postgres,product page,23.180,4.442,true
postgres,product page,23.190,1.263,true
postgres,checkout,23.200,27.119,true
postgres,order history,23.210,1.902,true
postgres,order history,23.220,0.558,true
postgres,checkout,23.230,13.450,true
postgres,product page,23.240,1.578,true
postgres,checkout,23.250,13.441,true
postgres,product page,23.260,0.937,true
postgres,product page,23.270,0.945,true
postgres,product page,23.280,2.642,true
postgres,product page,23.290,1.315,true
postgres,product page,23.300,1.251,true
postgres,product page,23.310,59.593,true
postgres,product page,23.320,1.978,true
postgres,product page,23.330,1.011,true
postgres,checkout,23.340,14.314,true
postgres,product page,23.350,1.229,true
postgres,product page,23.360,1.458,true
postgres,product page,23.370,1.535,true
postgres,order history,23.380,0.870,true
postgres,product page,23.390,1.185,true
postgres,checkout,23.400,15.966,true
postgres,checkout,23.410,15.897,true
postgres,product page,23.420,2.273,true
postgres,checkout,23.430,14.375,true
postgres,checkout,23.440,13.816,true
postgres,product page,23.450,0.805,true
postgres,product page,23.460,2.014,true
postgres,product page,23.470,1.338,true
postgres,product page,23.480,1.400,true
postgres,product page,23.490,1.371,true
postgres,product page,23.500,2.570,true
postgres,product page,23.510,1.416,true
postgres,product page,23.520,0.941,true
postgres,product page,23.530,1.866,true
postgres,product page,23.540,0.988,true
postgres,product page,23.550,1.557,true
postgres,product page,23.560,1.271,true
postgres,order history,23.570,0.915,true
postgres,product page,23.580,0.583,true
postgres,order history,23.590,-0.013,true
postgres,order history,23.600,0.240,true
postgres,product page,23.610,1.664,true
postgres,product page,23.620,1.325,true
postgres,product page,23.630,2.020,true
postgres,product page,23.640,1.475,true
postgres,product page,23.650,1.209,true
postgres,product page,23.660,1.280,true
postgres,product page,23.670,1.248,true
postgres,product page,23.680,2.046,true
postgres,product page,23.690,1.601,true
postgres,product page,23.700,1.585,true
postgres,product page,23.710,1.435,true
postgres,product page,23.720,0.951,true
postgres,order history,23.730,0.354,true
postgres,product page,23.740,1.935,true
postgres,checkout,23.750,14.553,true
postgres,product page,23.760,21.796,true
postgres,product page,23.770,0.549,true
postgres,product page,23.780,0.648,true
postgres,product page,23.790,0.771,true
postgres,product page,23.800,0.685,true
postgres,product page,23.810,0.951,true
postgres,product page,23.820,1.008,true
postgres,order history,23.830,0.354,true
postgres,product page,23.840,1.300,true
postgres,product page,23.850,1.952,true
postgres,order history,23.860,-0.382,true
postgres,product page,23.870,0.620,true
postgres,order history,23.880,-0.205,true
postgres,product page,23.890,0.609,true
postgres,order history,23.900,0.058,true
postgres,product page,23.910,1.027,true
postgres,product page,23.920,1.701,true
postgres,order history,23.930,0.320,true
postgres,product page,23.940,1.190,true
postgres,checkout,23.950,14.830,true
postgres,product page,23.960,0.714,true
postgres,product page,23.970,0.671,true
postgres,product page,23.980,0.508,true
postgres,product page,23.990,0.884,true
postgres,product page,24.000,0.775,true
postgres,order history,24.010,0.147,true
postgres,product page,24.020,1.129,true
postgres,product page,24.030,1.231,true
postgres,order history,24.040,0.578,true
postgres,product page,24.050,0.461,true
postgres,order history,24.060,-0.125,true
postgres,checkout,24.070,14.200,true
postgres,checkout,24.080,14.112,true
postgres,product page,24.090,1.219,true
postgres,product page,24.100,1.346,true
postgres,checkout,24.110,14.236,true
postgres,product page,24.120,1.955,true
postgres,product page,24.130,0.497,true
postgres,product page,24.140,0.904,true
postgres,product page,24.150,0.791,true
postgres,product page,24.160,1.426,true
postgres,product page,24.170,3.812,true
postgres,product page,24.180,9.707,true
postgres,product page,24.190,19.381,true
postgres,product page,24.200,22.419,true
postgres,checkout,24.210,65.506,true
postgres,product page,24.220,7.215,true
postgres,product page,24.230,54.398,true
postgres,product page,24.240,15.033,true
postgres,product page,24.250,5.064,true
postgres,checkout,24.260,100.259,true
postgres,product page,24.270,14.432,true
postgres,order history,24.280,2.506,true
postgres,product page,24.290,8.556,true
postgres,product page,24.300,4.048,true
postgres,order history,24.310,8.925,true
postgres,checkout,24.320,100.482,true
postgres,product page,24.330,7.449,true
postgres,product page,24.340,7.557,true
postgres,product page,24.350,10.298,true
postgres,product page,24.360,2.267,true
postgres,checkout,24.370,60.999,true
postgres,checkout,24.380,50.991,true
postgres,product page,24.390,4.719,true
postgres,product page,24.400,4.346,true
postgres,product page,24.410,2.377,true
postgres,product page,24.420,-0.415,true
postgres,product page,24.430,3.687,true
postgres,product page,24.440,1.268,true
postgres,checkout,24.450,16.161,true
postgres,product page,24.460,2.110,true
postgres,product page,24.470,1.607,true
postgres,checkout,24.480,14.951,true
postgres,product page,24.490,2.360,true
postgres,checkout,24.500,13.815,true
postgres,checkout,24.510,16.777,true
postgres,order history,24.520,0.034,true
postgres,product page,24.530,5.141,true
postgres,product page,24.540,10.047,true
postgres,product page,24.550,2.784,true
postgres,order history,24.560,0.957,true
postgres,product page,24.570,11.417,true
postgres,product page,24.580,6.854,true
postgres,product page,24.590,3.833,true
postgres,product page,24.600,53.192,true
postgres,product page,24.610,1.533,true
postgres,order history,24.620,3.009,true
postgres,product page,24.630,3.568,true
postgres,product page,24.640,7.689,true
postgres,product page,24.650,3.070,true
postgres,product page,24.660,1.577,true
postgres,product page,24.670,-0.549,true
