scenario,operation,second,latency_ms,ok
none,product page,58.940,0.757,true
none,product page,58.950,0.866,true
none,product page,58.960,0.295,true
none,product page,58.970,0.895,true
none,product page,58.980,1.040,true
none,order history,58.990,0.494,true
none,product page,59.000,0.086,true
none,checkout,59.010,9.118,true
none,product page,59.020,0.508,true
none,product page,59.030,0.607,true
none,product page,59.040,0.693,true
none,product page,59.050,0.662,true
none,checkout,59.060,8.136,true
none,order history,59.070,0.331,true
none,product page,59.080,1.114,true
none,product page,59.090,1.151,true
none,product page,59.100,0.195,true
none,product page,59.110,0.216,true
none,product page,59.120,0.318,true
none,product page,59.130,0.592,true
none,product page,59.140,0.682,true
none,product page,59.150,0.831,true
none,product page,59.160,0.578,true
none,product page,59.170,0.976,true
none,product page,59.180,1.080,true
none,product page,59.190,-0.085,true
none,product page,59.200,0.184,true
none,product page,59.210,0.623,true
none,checkout,59.220,9.026,true
none,order history,59.230,0.159,true
none,product page,59.240,1.081,true
none,product page,59.250,0.805,true
none,product page,59.260,0.940,true
none,product page,59.270,2.208,true
none,product page,59.280,-0.002,true
none,order history,59.290,-0.302,true
none,product page,59.300,0.145,true
none,product page,59.310,0.101,true
none,product page,59.320,0.658,true
none,product page,59.330,0.308,true
none,order history,59.340,0.229,true
none,product page,59.350,0.820,true
none,product page,59.360,0.989,true
none,product page,59.370,0.945,true
none,product page,59.380,0.952,true
none,product page,59.390,-0.211,true
none,order history,59.400,-0.254,true
none,product page,59.410,0.141,true
none,product page,59.420,0.451,true
none,product page,59.430,0.673,true
none,product page,59.440,0.723,true
none,product page,59.450,0.771,true
none,checkout,59.460,10.391,true
none,product page,59.470,0.755,true
none,order history,59.480,0.380,true
none,product page,59.490,0.790,true
none,product page,59.500,0.131,true
none,product page,59.510,0.170,true
none,product page,59.520,0.489,true
none,product page,59.530,0.469,true
none,order history,59.540,-0.049,true
none,order history,59.550,0.249,true
none,order history,59.560,0.233,true
none,product page,59.570,0.980,true
none,product page,59.580,0.747,true
none,order history,59.590,0.323,true
none,product page,59.600,0.303,true
none,order history,59.610,-0.365,true
none,product page,59.620,0.165,true
none,order history,59.630,0.085,true
none,product page,59.640,0.539,true
none,product page,59.650,0.330,true
none,product page,59.660,0.836,true
none,order history,59.670,0.384,true
none,product page,59.680,0.595,true
none,product page,59.690,1.064,true
none,product page,59.700,1.344,true
none,product page,59.710,0.276,true
none,order history,59.720,-0.226,true
none,product page,59.730,0.391,true
none,product page,59.740,0.461,true
none,product page,59.750,0.059,true
none,order history,59.760,-0.128,true
none,product page,59.770,0.654,true
none,product page,59.780,0.735,true
none,checkout,59.790,10.141,true
none,product page,59.800,1.283,true
none,product page,59.810,0.325,true
none,product page,59.820,1.431,true
none,product page,59.830,0.492,true
none,product page,59.840,0.096,true
none,order history,59.850,0.171,true
none,product page,59.860,0.645,true
none,order history,59.870,0.284,true
none,checkout,59.880,9.138,true
none,checkout,59.890,9.322,true
none,product page,59.900,0.372,true
none,order history,59.910,-0.224,true
none,order history,59.920,-0.125,true
none,product page,59.930,0.524,true
none,checkout,59.940,9.030,true
none,product page,59.950,0.370,true
none,product page,59.960,0.849,true
none,order history,59.970,0.486,true
none,checkout,59.980,9.495,true
none,checkout,59.990,8.715,true
none,product page,60.000,0.381,true
none,product page,60.010,0.996,true
none,product page,60.020,0.473,true
none,product page,60.030,1.103,true
none,checkout,60.040,8.856,true
none,product page,60.050,1.037,true
none,product page,60.060,0.483,true
none,product page,60.070,0.656,true
none,product page,60.080,0.702,true
none,product page,60.090,0.861,true
none,product page,60.100,0.883,true
none,product page,60.110,0.923,true
none,product page,60.120,1.133,true
none,order history,60.130,-0.404,true
none,product page,60.140,0.214,true
none,product page,60.150,0.275,true
none,order history,60.160,-0.071,true
none,product page,60.170,0.631,true
none,order history,60.180,0.149,true
none,product page,60.190,0.940,true
none,product page,60.200,0.890,true
none,product page,60.210,0.903,true
none,product page,60.220,1.225,true
none,product page,60.230,0.155,true
none,order history,60.240,-0.244,true
none,product page,60.250,0.407,true
none,order history,60.260,-0.052,true
none,product page,60.270,0.529,true
none,checkout,60.280,8.993,true
none,product page,60.290,0.664,true
none,product page,60.300,0.969,true
none,product page,60.310,1.179,true
none,product page,60.320,1.167,true
none,product page,60.330,0.432,true
none,order history,60.340,-0.309,true
none,product page,60.350,0.564,true
none,product page,60.360,0.214,true
none,product page,60.370,0.679,true
none,product page,60.380,0.749,true
none,product page,60.390,0.796,true
none,product page,60.400,0.844,true
none,product page,60.410,0.895,true
none,product page,60.420,0.223,true
none,product page,60.430,0.378,true
none,product page,60.440,1.694,true
none,product page,60.450,0.681,true
none,product page,60.460,1.369,true
none,product page,60.470,10.621,true
none,product page,60.480,0.545,true
none,order history,60.490,0.457,true
none,order history,60.500,0.570,true
none,product page,60.510,0.137,true
none,product page,60.520,0.382,true
none,product page,60.530,1.596,true
none,order history,60.540,0.037,true
none,product page,60.550,0.737,true
none,product page,60.560,0.880,true
none,product page,60.570,0.545,true
none,checkout,60.580,11.110,true
none,checkout,60.590,8.775,true
none,product page,60.600,0.092,true
none,product page,60.610,0.252,true
none,product page,60.620,0.852,true
none,product page,60.630,0.744,true
none,checkout,60.640,8.901,true
none,product page,60.650,0.622,true
none,product page,60.660,0.966,true
none,product page,60.670,1.009,true
none,checkout,60.680,9.505,true
none,order history,60.690,-0.243,true
none,product page,60.700,0.065,true
none,product page,60.710,0.413,true
none,product page,60.720,0.213,true
none,product page,60.730,0.541,true
none,product page,60.740,0.848,true
none,product page,60.750,0.952,true
none,product page,60.760,0.948,true
none,order history,60.770,0.561,true
none,order history,60.780,0.557,true
none,product page,60.790,-0.043,true
none,product page,60.800,0.488,true
none,checkout,60.810,8.858,true
none,order history,60.820,-0.012,true
none,product page,60.830,0.745,true
none,product page,60.840,0.647,true
none,product page,60.850,0.909,true
none,product page,60.860,0.777,true
none,product page,60.870,0.909,true
none,product page,60.880,0.011,true
none,product page,60.890,0.133,true
none,checkout,60.900,7.970,true
none,product page,60.910,0.178,true
none,product page,60.920,0.186,true
none,product page,60.930,0.796,true
none,product page,60.940,0.794,true
none,product page,60.950,0.827,true
none,product page,60.960,0.865,true
none,order history,60.970,0.269,true
none,product page,60.980,0.964,true
none,product page,60.990,0.123,true
none,product page,61.000,0.502,true
none,order history,61.010,0.073,true
none,product page,61.020,0.621,true
none,order history,61.030,0.270,true
none,product page,61.040,0.889,true
none,order history,61.050,0.379,true
none,order history,61.060,0.512,true
none,product page,61.070,0.105,true
none,product page,61.080,0.148,true
none,order history,61.090,0.950,true
none,product page,61.100,1.337,true
none,product page,61.110,0.743,true
none,product page,61.120,0.704,true
none,product page,61.130,0.906,true
none,product page,61.140,0.968,true
none,product page,61.150,0.991,true
none,product page,61.160,1.124,true
none,product page,61.170,0.232,true
none,product page,61.180,0.243,true
none,product page,61.190,1.332,true
none,product page,61.200,0.351,true
none,product page,61.210,0.635,true
none,checkout,61.220,9.289,true
none,product page,61.230,0.689,true
none,checkout,61.240,9.552,true
none,product page,61.250,0.804,true
none,order history,61.260,-0.375,true
none,product page,61.270,0.300,true
none,product page,61.280,0.382,true
none,product page,61.290,0.724,true
none,order history,61.300,0.063,true
none,product page,61.310,0.574,true
none,product page,61.320,0.624,true
none,product page,61.330,0.558,true
none,product page,61.340,0.995,true
none,order history,61.350,0.539,true
none,checkout,61.360,8.698,true
none,product page,61.370,0.237,true
none,checkout,61.380,9.478,true
none,order history,61.390,0.315,true
none,product page,61.400,0.801,true
none,checkout,61.410,10.045,true
none,product page,61.420,0.699,true
none,checkout,61.430,9.975,true
none,product page,61.440,0.932,true
none,product page,61.450,0.055,true
none,product page,61.460,0.122,true
none,product page,61.470,0.273,true
none,product page,61.480,-0.815,true
none,order history,61.490,-0.041,true
none,product page,61.500,0.453,true
none,product page,61.510,0.463,true
none,product page,61.520,0.498,true
none,product page,61.530,1.002,true
none,order history,61.540,0.626,true
none,product page,61.550,0.056,true
none,product page,61.560,0.882,true
none,product page,61.570,0.233,true
none,product page,61.580,0.800,true
none,product page,61.590,0.256,true
none,product page,61.600,0.735,true
none,order history,61.610,0.347,true
none,checkout,61.620,8.874,true
none,order history,61.630,0.247,true
none,product page,61.640,0.783,true
none,order history,61.650,-0.401,true
none,product page,61.660,0.278,true
none,order history,61.670,-0.357,true
none,checkout,61.680,8.687,true
none,order history,61.690,-1.041,true
none,product page,61.700,0.477,true
none,product page,61.710,0.608,true
none,product page,61.720,0.878,true
none,product page,61.730,0.972,true
none,order history,61.740,0.552,true
none,order history,61.750,-0.383,true
none,checkout,61.760,8.789,true
none,product page,61.770,0.453,true
none,product page,61.780,0.438,true
none,product page,61.790,0.444,true
none,product page,61.800,0.599,true
none,product page,61.810,0.814,true
none,product page,61.820,0.668,true
none,product page,61.830,1.059,true
none,order history,61.840,0.359,true
none,order history,61.850,-0.361,true
none,product page,61.860,0.282,true
none,product page,61.870,0.375,true
none,product page,61.880,0.007,true
none,product page,61.890,0.046,true
none,product page,61.900,0.136,true
none,product page,61.910,0.599,true
none,product page,61.920,0.667,true
none,product page,61.930,0.728,true
none,product page,61.940,0.983,true
none,product page,61.950,1.086,true
none,order history,61.960,-0.376,true
none,checkout,61.970,17.922,true
none,product page,61.980,1.042,true
none,product page,61.990,0.524,true
none,product page,62.000,0.638,true
none,product page,62.010,0.952,true
none,product page,62.020,0.778,true
none,product page,62.030,0.566,true
none,order history,62.040,-0.465,true
none,checkout,62.050,8.848,true
none,order history,62.060,0.585,true
none,product page,62.070,0.545,true
none,product page,62.080,0.118,true
none,product page,62.090,0.344,true
none,checkout,62.100,8.834,true
none,product page,62.110,0.440,true
none,order history,62.120,0.356,true
none,order history,62.130,0.387,true
none,product page,62.140,1.043,true
none,product page,62.150,0.120,true
none,order history,62.160,-0.233,true
none,product page,62.170,1.485,true
none,product page,62.180,0.528,true
none,product page,62.190,0.362,true
none,product page,62.200,0.820,true
none,product page,62.210,0.899,true
none,checkout,62.220,10.940,true
none,order history,62.230,0.470,true
none,order history,62.240,0.543,true
none,checkout,62.250,8.606,true
none,product page,62.260,1.327,true
none,order history,62.270,-0.140,true
none,checkout,62.280,8.526,true
none,product page,62.290,0.238,true
