scenario,operation,second,latency_ms,ok
duckdb,product page,34.780,0.556,true
duckdb,product page,34.790,0.848,true
duckdb,product page,34.800,0.820,true
duckdb,product page,34.810,0.005,true
duckdb,checkout,34.820,10.759,true
duckdb,product page,34.830,0.485,true
duckdb,order history,34.840,0.159,true
duckdb,checkout,34.850,9.541,true
duckdb,product page,34.860,1.008,true
duckdb,product page,34.870,0.996,true
duckdb,product page,34.880,1.194,true
duckdb,checkout,34.890,9.443,true
duckdb,checkout,34.900,9.719,true
duckdb,product page,34.910,0.626,true
duckdb,product page,34.920,0.849,true
duckdb,product page,34.930,1.090,true
duckdb,product page,34.940,1.280,true
duckdb,product page,34.950,0.469,true
duckdb,product page,34.960,0.508,true
duckdb,order history,34.970,0.204,true
duckdb,order history,34.980,0.304,true
duckdb,product page,34.990,-0.105,true
duckdb,product page,35.000,1.206,true
duckdb,order history,35.010,-0.062,true
duckdb,product page,35.020,0.522,true
duckdb,checkout,35.030,17.966,true
duckdb,product page,35.040,0.126,true
duckdb,product page,35.050,0.257,true
duckdb,checkout,35.060,9.754,true
duckdb,product page,35.070,0.610,true
duckdb,product page,35.080,0.808,true
duckdb,checkout,35.090,9.832,true
duckdb,product page,35.100,0.063,true
duckdb,product page,35.110,1.492,true
duckdb,order history,35.120,-0.187,true
duckdb,product page,35.130,0.473,true
duckdb,product page,35.140,0.592,true
duckdb,product page,35.150,0.913,true
duckdb,product page,35.160,0.941,true
duckdb,product page,35.170,1.185,true
duckdb,product page,35.180,1.151,true
duckdb,product page,35.190,0.234,true
duckdb,order history,35.200,-0.211,true
duckdb,product page,35.210,0.462,true
duckdb,product page,35.220,0.671,true
duckdb,product page,35.230,0.775,true
duckdb,order history,35.240,0.694,true
duckdb,order history,35.250,0.522,true
duckdb,product page,35.260,0.392,true
duckdb,order history,35.270,-0.283,true
duckdb,order history,35.280,-0.000,true
duckdb,product page,35.290,0.749,true
duckdb,order history,35.300,0.338,true
duckdb,product page,35.310,1.135,true
duckdb,product page,35.320,0.287,true
duckdb,product page,35.330,0.485,true
duckdb,checkout,35.340,9.806,true
duckdb,product page,35.350,0.945,true
duckdb,product page,35.360,1.137,true
duckdb,checkout,35.370,10.618,true
duckdb,product page,35.380,0.284,true
duckdb,product page,35.390,0.362,true
duckdb,product page,35.400,0.700,true
duckdb,product page,35.410,0.700,true
duckdb,order history,35.420,0.417,true
duckdb,product page,35.430,1.106,true
duckdb,product page,35.440,0.331,true
duckdb,product page,35.450,0.669,true
duckdb,product page,35.460,0.722,true
duckdb,checkout,35.470,10.610,true
duckdb,order history,35.480,0.528,true
duckdb,product page,35.490,1.052,true
duckdb,product page,35.500,0.234,true
duckdb,product page,35.510,0.434,true
duckdb,order history,35.520,0.161,true
duckdb,product page,35.530,0.859,true
duckdb,product page,35.540,0.959,true
duckdb,product page,35.550,1.298,true
duckdb,product page,35.560,0.377,true
duckdb,order history,35.570,0.021,true
duckdb,product page,35.580,0.858,true
duckdb,order history,35.590,0.440,true
duckdb,product page,35.600,1.071,true
duckdb,product page,35.610,1.224,true
duckdb,order history,35.620,-0.078,true
duckdb,product page,35.630,0.589,true
duckdb,product page,35.640,0.778,true
duckdb,product page,35.650,0.929,true
duckdb,product page,35.660,0.152,true
duckdb,order history,35.670,0.749,true
duckdb,product page,35.680,0.289,true
duckdb,order history,35.690,-0.037,true
duckdb,product page,35.700,0.577,true
duckdb,product page,35.710,0.819,true
duckdb,product page,35.720,0.039,true
duckdb,product page,35.730,1.147,true
duckdb,order history,35.740,-0.296,true
duckdb,product page,35.750,0.416,true
duckdb,product page,35.760,0.422,true
duckdb,product page,35.770,0.533,true
duckdb,order history,35.780,0.171,true
duckdb,product page,35.790,1.030,true
duckdb,order history,35.800,0.644,true
duckdb,product page,35.810,1.654,true
duckdb,order history,35.820,0.190,true
duckdb,product page,35.830,0.645,true
duckdb,order history,35.840,0.281,true
duckdb,product page,35.850,0.177,true
duckdb,product page,35.860,1.352,true
duckdb,order history,35.870,-0.202,true
duckdb,product page,35.880,0.510,true
duckdb,product page,35.890,0.911,true
duckdb,product page,35.900,1.178,true
duckdb,order history,35.910,0.477,true
duckdb,product page,35.920,1.454,true
duckdb,product page,35.930,0.455,true
duckdb,order history,35.940,-0.021,true
duckdb,product page,35.950,0.823,true
duckdb,product page,35.960,0.918,true
duckdb,product page,35.970,0.972,true
duckdb,product page,35.980,1.122,true
duckdb,product page,35.990,1.445,true
duckdb,product page,36.000,0.771,true
duckdb,product page,36.010,0.790,true
duckdb,product page,36.020,1.165,true
duckdb,product page,36.030,1.491,true
duckdb,product page,36.040,0.574,true
duckdb,product page,36.050,0.771,true
duckdb,product page,36.060,0.824,true
duckdb,product page,36.070,1.123,true
duckdb,product page,36.080,0.971,true
duckdb,product page,36.090,1.135,true
duckdb,product page,36.100,0.485,true
duckdb,product page,36.110,0.666,true
duckdb,product page,36.120,0.670,true
duckdb,product page,36.130,1.035,true
duckdb,product page,36.140,0.284,true
duckdb,order history,36.150,0.673,true
duckdb,product page,36.160,0.554,true
duckdb,product page,36.170,0.680,true
duckdb,product page,36.180,0.877,true
duckdb,order history,36.190,0.483,true
duckdb,product page,36.200,1.418,true
duckdb,product page,36.210,1.333,true
duckdb,checkout,36.220,9.339,true
duckdb,order history,36.230,0.327,true
duckdb,product page,36.240,1.152,true
duckdb,product page,36.250,1.430,true
duckdb,order history,36.260,0.243,true
duckdb,order history,36.270,0.296,true
duckdb,product page,36.280,1.448,true
duckdb,order history,36.290,0.941,true
duckdb,product page,36.300,1.204,true
duckdb,product page,36.310,2.359,true
duckdb,product page,36.320,1.413,true
duckdb,product page,36.330,1.047,true
duckdb,order history,36.340,0.799,true
duckdb,checkout,36.350,10.203,true
duckdb,product page,36.360,1.112,true
duckdb,product page,36.370,0.861,true
duckdb,order history,36.380,0.506,true
duckdb,order history,36.390,0.650,true
duckdb,product page,36.400,0.615,true
duckdb,product page,36.410,0.631,true
duckdb,product page,36.420,1.385,true
duckdb,product page,36.430,2.147,true
duckdb,product page,36.440,1.311,true
duckdb,order history,36.450,0.162,true
duckdb,product page,36.460,0.712,true
duckdb,product page,36.470,0.907,true
duckdb,product page,36.480,0.141,true
duckdb,product page,36.490,1.389,true
duckdb,product page,36.500,0.635,true
duckdb,product page,36.510,0.817,true
duckdb,product page,36.520,0.948,true
duckdb,product page,36.530,1.027,true
duckdb,product page,36.540,1.324,true
duckdb,product page,36.550,0.584,true
duckdb,product page,36.560,0.808,true
duckdb,checkout,36.570,23.911,true
duckdb,checkout,36.580,13.911,true
duckdb,order history,36.590,0.738,true
duckdb,product page,36.600,0.487,true
duckdb,order history,36.610,0.178,true
duckdb,product page,36.620,0.909,true
duckdb,product page,36.630,0.097,true
duckdb,product page,36.640,1.075,true
duckdb,checkout,36.650,9.133,true
duckdb,checkout,36.660,8.957,true
duckdb,product page,36.670,0.426,true
duckdb,product page,36.680,0.641,true
duckdb,order history,36.690,0.258,true
duckdb,product page,36.700,0.958,true
duckdb,product page,36.710,0.997,true
duckdb,checkout,36.720,10.480,true
duckdb,product page,36.730,0.415,true
duckdb,product page,36.740,0.611,true
duckdb,product page,36.750,0.852,true
duckdb,product page,36.760,1.212,true
duckdb,order history,36.770,0.586,true
duckdb,product page,36.780,0.222,true
duckdb,product page,36.790,0.261,true
duckdb,product page,36.800,0.480,true
duckdb,product page,36.810,0.760,true
duckdb,product page,36.820,1.012,true
duckdb,product page,36.830,1.035,true
duckdb,order history,36.840,0.571,true
duckdb,product page,36.850,0.475,true
duckdb,product page,36.860,0.592,true
duckdb,order history,36.870,0.369,true
duckdb,product page,36.880,1.397,true
duckdb,product page,36.890,1.157,true
duckdb,order history,36.900,-0.044,true
duckdb,checkout,36.910,10.148,true
duckdb,order history,36.920,0.089,true
duckdb,product page,36.930,0.801,true
duckdb,product page,36.940,0.740,true
duckdb,checkout,36.950,10.141,true
duckdb,checkout,36.960,9.108,true
duckdb,product page,36.970,1.202,true
duckdb,order history,36.980,-0.276,true
duckdb,product page,36.990,0.512,true
duckdb,checkout,37.000,10.085,true
duckdb,product page,37.010,0.006,true
duckdb,order history,37.020,0.635,true
duckdb,order history,37.030,-0.227,true
duckdb,product page,37.040,0.511,true
duckdb,product page,37.050,0.876,true
duckdb,product page,37.060,0.920,true
duckdb,checkout,37.070,10.288,true
duckdb,product page,37.080,1.059,true
duckdb,product page,37.090,0.248,true
duckdb,product page,37.100,0.431,true
duckdb,checkout,37.110,9.630,true
duckdb,product page,37.120,0.709,true
duckdb,product page,37.130,0.970,true
duckdb,product page,37.140,1.103,true
duckdb,order history,37.150,-0.116,true
duckdb,product page,37.160,0.483,true
duckdb,product page,37.170,0.566,true
duckdb,order history,37.180,0.186,true
duckdb,checkout,37.190,9.549,true
duckdb,product page,37.200,0.957,true
duckdb,product page,37.210,1.123,true
duckdb,product page,37.220,0.304,true
duckdb,product page,37.230,0.644,true
duckdb,checkout,37.240,10.151,true
duckdb,product page,37.250,0.949,true
duckdb,product page,37.260,1.337,true
duckdb,order history,37.270,0.002,true
duckdb,product page,37.280,0.680,true
duckdb,product page,37.290,0.734,true
duckdb,product page,37.300,1.149,true
duckdb,product page,37.310,1.305,true
duckdb,product page,37.320,1.487,true
duckdb,product page,37.330,0.754,true
duckdb,product page,37.340,0.738,true
duckdb,product page,37.350,0.787,true
duckdb,product page,37.360,0.094,true
duckdb,product page,37.370,1.463,true
duckdb,product page,37.380,0.615,true
duckdb,order history,37.390,0.377,true
duckdb,order history,37.400,0.469,true
duckdb,product page,37.410,1.537,true
duckdb,product page,37.420,1.349,true
duckdb,product page,37.430,0.360,true
duckdb,product page,37.440,0.592,true
duckdb,order history,37.450,0.149,true
duckdb,product page,37.460,0.940,true
duckdb,product page,37.470,1.158,true
duckdb,order history,37.480,0.707,true
duckdb,product page,37.490,1.505,true
duckdb,product page,37.500,0.874,true
duckdb,product page,37.510,1.499,true
duckdb,product page,37.520,1.028,true
duckdb,order history,37.530,0.579,true
duckdb,order history,37.540,0.873,true
duckdb,product page,37.550,0.418,true
duckdb,product page,37.560,0.358,true
duckdb,product page,37.570,0.885,true
duckdb,product page,37.580,0.976,true
duckdb,product page,37.590,1.230,true
duckdb,product page,37.600,0.660,true
duckdb,order history,37.610,-0.013,true
duckdb,product page,37.620,0.779,true
duckdb,product page,37.630,1.005,true
duckdb,product page,37.640,1.086,true
duckdb,order history,37.650,0.833,true
duckdb,product page,37.660,1.819,true
duckdb,product page,37.670,0.859,true
duckdb,product page,37.680,0.863,true
duckdb,product page,37.690,0.771,true
duckdb,order history,37.700,-0.551,true
duckdb,product page,37.710,1.112,true
duckdb,product page,37.720,0.464,true
duckdb,product page,37.730,0.538,true
duckdb,product page,37.740,9.697,true
duckdb,product page,37.750,0.768,true
duckdb,product page,37.760,0.958,true
duckdb,order history,37.770,0.525,true
duckdb,checkout,37.780,9.229,true
duckdb,order history,37.790,-0.225,true
duckdb,product page,37.800,0.389,true
duckdb,product page,37.810,0.651,true
duckdb,product page,37.820,0.667,true
duckdb,product page,37.830,0.872,true
duckdb,product page,37.840,0.997,true
duckdb,product page,37.850,1.086,true
duckdb,product page,37.860,0.162,true
duckdb,product page,37.870,0.518,true
duckdb,product page,37.880,0.755,true
duckdb,product page,37.890,0.660,true
duckdb,product page,37.900,0.694,true
duckdb,product page,37.910,0.868,true
duckdb,checkout,37.920,10.754,true
duckdb,product page,37.930,1.207,true
duckdb,order history,37.940,0.003,true
duckdb,order history,37.950,-0.014,true
duckdb,product page,37.960,0.599,true
duckdb,product page,37.970,0.658,true
duckdb,product page,37.980,0.965,true
duckdb,product page,37.990,1.006,true
duckdb,product page,38.000,0.154,true
duckdb,product page,38.010,0.355,true
duckdb,product page,38.020,0.552,true
duckdb,product page,38.030,0.680,true
duckdb,product page,38.040,-0.129,true
duckdb,checkout,38.050,10.612,true
duckdb,product page,38.060,0.317,true
duckdb,product page,38.070,0.513,true
duckdb,checkout,38.080,9.379,true
duckdb,checkout,38.090,9.665,true
duckdb,product page,38.100,0.755,true
duckdb,product page,38.110,0.908,true
duckdb,product page,38.120,1.061,true
duckdb,product page,38.130,0.484,true
duckdb,product page,38.140,0.372,true
duckdb,product page,38.150,0.564,true
duckdb,product page,38.160,0.982,true
duckdb,product page,38.170,0.718,true
duckdb,product page,38.180,0.829,true
duckdb,product page,38.190,0.054,true
duckdb,checkout,38.200,10.338,true
duckdb,product page,38.210,1.191,true
duckdb,product page,38.220,0.431,true
duckdb,order history,38.230,0.043,true
duckdb,checkout,38.240,10.156,true
duckdb,product page,38.250,0.880,true
duckdb,product page,38.260,0.929,true
duckdb,product page,38.270,1.146,true
duckdb,product page,38.280,0.360,true
duckdb,product page,38.290,0.436,true
duckdb,product page,38.300,0.622,true
duckdb,product page,38.310,0.835,true
duckdb,product page,38.320,0.904,true
duckdb,order history,38.330,0.578,true
duckdb,product page,38.340,0.334,true
duckdb,product page,38.350,0.464,true
duckdb,product page,38.360,0.727,true
duckdb,product page,38.370,-0.065,true
duckdb,order history,38.380,0.630,true
duckdb,product page,38.390,0.292,true
duckdb,product page,38.400,0.305,true
duckdb,product page,38.410,0.429,true
duckdb,product page,38.420,0.746,true
duckdb,product page,38.430,0.898,true
duckdb,product page,38.440,1.118,true
duckdb,order history,38.450,-0.167,true
duckdb,product page,38.460,0.674,true
duckdb,product page,38.470,0.851,true
duckdb,checkout,38.480,10.108,true
duckdb,product page,38.490,0.986,true
duckdb,product page,38.500,1.160,true
duckdb,product page,38.510,0.505,true
duckdb,product page,38.520,0.452,true
duckdb,product page,38.530,0.630,true
duckdb,product page,38.540,0.691,true
duckdb,product page,38.550,0.993,true
duckdb,product page,38.560,1.089,true
duckdb,order history,38.570,-0.333,true
duckdb,product page,38.580,0.402,true
duckdb,order history,38.590,-0.032,true
duckdb,product page,38.600,0.583,true
duckdb,product page,38.610,0.702,true
duckdb,product page,38.620,0.801,true
duckdb,product page,38.630,0.871,true
duckdb,product page,38.640,1.003,true
duckdb,product page,38.650,1.096,true
duckdb,order history,38.660,-0.185,true
duckdb,product page,38.670,0.654,true
duckdb,product page,38.680,0.674,true
duckdb,order history,38.690,0.239,true
duckdb,order history,38.700,0.408,true
duckdb,order history,38.710,0.498,true
duckdb,checkout,38.720,10.058,true
duckdb,product page,38.730,0.661,true
duckdb,product page,38.740,0.818,true
duckdb,product page,38.750,0.746,true
duckdb,checkout,38.760,10.440,true
duckdb,product page,38.770,0.295,true
duckdb,product page,38.780,0.293,true
duckdb,product page,38.790,0.551,true
duckdb,product page,38.800,0.595,true
duckdb,product page,38.810,0.688,true
duckdb,product page,38.820,0.962,true
duckdb,product page,38.830,1.189,true
duckdb,product page,38.840,1.213,true
duckdb,checkout,38.850,9.018,true
duckdb,product page,38.860,0.472,true
duckdb,order history,38.870,0.048,true
duckdb,product page,38.880,0.594,true
duckdb,product page,38.890,0.872,true
duckdb,order history,38.900,-0.481,true
duckdb,product page,38.910,1.306,true
